,mass (g),fall,year,reclat,reclong,state,elevation,BARE,CROPL,FOREST,GRSL,SHRUBL,SPARSE_VEGETATION,URBAN,WATER,WETL,Acapulcoite,Aubrite,Aubrite-an,C,C2-ung,C4-ung,CBa,CK3,CK4,CK5,CM1,CM2,CO3.0,CO3.3,CO3.7,CR,CV3,Diogenite,Diogenite-pm,EH4/5,EL6,EL6/7,Eucrite,Eucrite-cm,Eucrite-mmict,Eucrite-pmict,H,H(5?),H-melt rock,H-metal,H/L4,H3,H3-4,H3-5,H3-6,H3.10,H3.4,H3.5,H3.6,H3.7,H3.8,H3.9,H4,H4-6,H4-an,H4/5,H4/6,H5,H5-6,H6,H?,Howardite,Iron,"Iron, IAB complex","Iron, IAB-MG","Iron, IAB-an","Iron, IAB-sHH","Iron, IAB-sHL","Iron, IAB-sLH","Iron, IAB-sLL","Iron, IAB-sLM","Iron, IAB-ung","Iron, IC","Iron, IIAB","Iron, IIC","Iron, IID","Iron, IIE","Iron, IIE-an","Iron, IIF","Iron, IIG","Iron, IIIAB","Iron, IIIAB?","Iron, IIIE","Iron, IIIF","Iron, IVA","Iron, IVB","Iron, ungrouped",K3,L,L-imp melt,L/LL3.4,L/LL4,L/LL5,L/LL6,L3,L3-6,L3.2,L3.4,L3.5,L3.5-5,L3.6,L3.7,L4,L4-6,L5,L5-7,L5/6,L6,L6/7,LL3,LL3.1,LL3.3,LL3.4,LL3.7,LL4,LL5,LL6,Martian (nakhlite),Mesosiderite,Mesosiderite-A1,Mesosiderite-A2,Mesosiderite-A3,Mesosiderite-A3/4,Mesosiderite-B4,OC,Pallasite,"Pallasite, PES","Pallasite, PMG","Pallasite, PMG-an","Pallasite, ungrouped",R3-6,Ureilite,Winonaite
33,3600.0,1,1863,37.75,-90.5,23,296.0,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,244500.0,1,1888,37.96667,-90.31667,23,234.0,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,9500.0,0,2009,31.805,-97.01,39,170.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,375.0,0,1961,33.6,-96.46667,39,216.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,5100.0,0,1909,31.83333,-98.83333,39,534.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3640.0,0,1922,30.83333,-97.76666999999999,39,310.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,8360.0,0,1961,32.675,-94.51167,39,93.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,6937.0,0,1939,29.45,-96.0,39,31.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,97.7,0,1906,30.75,-95.95,39,96.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2587.0,0,1998,31.60833,-102.85833000000001,39,812.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,70000.0,0,1946,30.125,-103.11667,39,1220.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2085.0,0,1930,30.7,-96.11667,39,85.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1900.0,0,1980,31.25,-99.03333,39,497.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,1020.0,0,1917,32.16667,-95.1,39,143.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2914.0,1,1941,33.85,-101.8,39,1016.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3046.0,1,1995,32.59033,-101.77216999999999,39,868.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,22600.0,1,1936,35.15,-102.71667,39,1268.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,956.0,1,1936,34.2,-101.5,39,1005.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,1407.0,1,1923,33.1,-96.7,39,200.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,6570.0,1,1978,33.1,-102.95,39,1126.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,41800.0,1,1965,33.7825,-102.18111,39,1037.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,55400.0,1,1969,32.9,-102.28333,39,962.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,6200.0,1,1943,31.66,-96.97166999999999,39,163.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1250.0,1,1927,31.76667,-99.98333000000001,39,526.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,11100.0,1,1994,30.78333,-103.46667,39,1078.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,8590.0,1,1938,30.83333,-97.5,39,212.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,10400.0,1,1950,34.0,-101.5,39,982.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,51800.0,1,1969,33.58333,-99.8,39,449.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30500.0,1,1970,33.59167,-103.02667,39,1208.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,153300.0,1,1878,29.87861,-96.87222,39,122.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,16000.0,1,1917,29.863059999999997,-96.92667,39,96.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1100.0,1,1932,29.8,-98.8,39,533.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,927.0,1,1937,31.05,-99.46667,39,590.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1773.0,1,1940,34.35,-101.4,39,1001.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,972.0,1,1971,33.28333,-102.96667,39,1162.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,101.0,1,1980,33.275,-102.96,39,1152.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,53.0,1,1980,33.275,-102.96,39,1152.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,40960.0,1,1937,33.21667,-102.18333,39,989.0,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
